,tau-testis,gini-testis,RNA tissue specificity,RNA tissue distribution
ENSG00000162669,0.9181151659939037,0.6002893221209744,Tissue enhanced,Detected in many
ENSG00000143512,0.9508196721311476,0.8280862282878414,Tissue enhanced,Detected in some
ENSG00000124610,0.9628854751805573,0.678965737685091,Tissue enhanced,Detected in many
ENSG00000275714,0.9554819386458522,0.6825831402806763,Tissue enhanced,Detected in many
ENSG00000274750,0.8545619419642857,0.5200656489579352,Tissue enhanced,Detected in many
ENSG00000149948,0.9381844100304538,0.6217093834353373,Tissue enhanced,Detected in many
ENSG00000198157,0.8048640626054105,0.3609729373820092,Tissue enhanced,Detected in all
ENSG00000158497,0.9788023952095806,0.8975148198814404,Tissue enhanced,Detected in some
ENSG00000072571,0.9489848097458264,0.6488390839343037,Tissue enhanced,Detected in many
ENSG00000120094,0.90983606557377,0.6599368373561922,Tissue enhanced,Detected in some
ENSG00000168004,0.9693037764651226,0.7518129532383093,Tissue enhanced,Detected in many
ENSG00000164070,0.9265214462160343,0.5589140913414259,Tissue enhanced,Detected in all
ENSG00000260325,0.9473514211886307,0.8082205029013538,Tissue enhanced,Detected in some
ENSG00000148680,0.9501809665744092,0.664064931023753,Tissue enhanced,Detected in many
ENSG00000188996,0.8483720930232562,0.5162867314947663,Tissue enhanced,Detected in some
ENSG00000157423,0.844053903862184,0.5898701096072088,Tissue enhanced,Detected in many
ENSG00000198331,0.7895219534563799,0.2553912859215306,Tissue enhanced,Detected in all
ENSG00000165948,0.7913714309672552,0.27738509529562383,Tissue enhanced,Detected in all
ENSG00000183709,0.9860055977608957,0.9562818336162988,Tissue enhanced,Detected in some
ENSG00000197110,0.8973333333333335,0.8043478260869565,Tissue enhanced,Detected in some
ENSG00000187535,0.8216874006898421,0.36484872611464936,Tissue enhanced,Detected in all
ENSG00000128581,0.8147678743628598,0.3552398416630669,Tissue enhanced,Detected in all
ENSG00000032742,0.8347689172918402,0.2994330301086232,Tissue enhanced,Detected in all
ENSG00000144847,0.8655655532273309,0.6647525065684836,Tissue enhanced,Detected in many
ENSG00000123496,0.9367161072079103,0.7240155074692911,Tissue enhanced,Detected in many
ENSG00000110944,0.8747348119575699,0.6888710775379343,Tissue enhanced,Detected in many
ENSG00000166090,0.8782608695652173,0.6950559364850235,Tissue enhanced,Detected in some
ENSG00000104951,0.8706328943832304,0.41860767680972977,Tissue enhanced,Detected in all
ENSG00000113525,0.9642746674914936,0.7462908011869434,Tissue enhanced,Detected in some
ENSG00000143195,0.882422586520947,0.586598978092586,Tissue enhanced,Detected in many
ENSG00000153391,0.827806282067326,0.2936211657426633,Tissue enhanced,Detected in all
ENSG00000196497,0.875277363801954,0.438655926596059,Tissue enhanced,Detected in all
ENSG00000203499,0.9510073260073261,0.7120583994232157,Tissue enhanced,Detected in many
ENSG00000160051,0.8324910637248859,0.2989492346276921,Tissue enhanced,Detected in all
ENSG00000166578,0.9175477737898922,0.558200639463104,Tissue enhanced,Detected in many
ENSG00000114473,0.8535543466355106,0.4049182699262257,Tissue enhanced,Detected in all
ENSG00000103599,0.9050905953408107,0.5438064061469912,Tissue enhanced,Detected in many
ENSG00000164675,0.9470791964904176,0.6822655863832714,Tissue enhanced,Detected in many
ENSG00000167178,0.9213241344388889,0.6007903440573861,Tissue enhanced,Detected in many
ENSG00000105655,0.8918934818417125,0.5073214476244674,Tissue enhanced,Detected in all
ENSG00000198885,0.8848233902315362,0.49707874945614994,Tissue enhanced,Detected in many
ENSG00000189159,0.824781970210088,0.42510286404791153,Tissue enhanced,Detected in all
ENSG00000167216,0.8435710053328067,0.4298433179723504,Tissue enhanced,Detected in all
ENSG00000143105,0.9868750000000001,0.9441361450240475,Tissue enhanced,Detected in single
ENSG00000152315,0.8785968130230429,0.6322526971177072,Tissue enhanced,Detected in many
ENSG00000117139,0.8777802392556489,0.3374878200931086,Tissue enhanced,Detected in all
ENSG00000256980,0.9301897218640637,0.6552936311000825,Tissue enhanced,Detected in some
ENSG00000131773,0.917970612008041,0.5224359627493733,Tissue enhanced,Detected in many
ENSG00000109265,0.9081720695180575,0.5809635780243463,Tissue enhanced,Detected in many
ENSG00000114656,0.9592931658505435,0.6910225878617304,Tissue enhanced,Detected in many
ENSG00000163808,0.9675556643014435,0.7357295235632553,Tissue enhanced,Detected in some
ENSG00000117245,0.9711002197059317,0.792308618199326,Tissue enhanced,Detected in some
ENSG00000121621,0.9454774000942755,0.6324629532567776,Tissue enhanced,Detected in many
ENSG00000112984,0.9494449599615086,0.6981685103000597,Tissue enhanced,Detected in many
ENSG00000137807,0.9260726331476973,0.6168882103287441,Tissue enhanced,Detected in many
ENSG00000186638,0.9485950413223138,0.668754538852578,Tissue enhanced,Detected in some
ENSG00000165115,0.8241195635310543,0.35866490829269937,Tissue enhanced,Detected in all
ENSG00000142945,0.9603246649223048,0.7471582181259602,Tissue enhanced,Detected in many
ENSG00000088727,0.8511335891175448,0.3471929084001688,Tissue enhanced,Detected in all
ENSG00000162755,0.8940835188558324,0.48347063324021855,Tissue enhanced,Detected in many
ENSG00000149243,0.8625741192884552,0.5454246214614877,Tissue enhanced,Detected in many
ENSG00000182481,0.8742801243314032,0.3812178341576624,Tissue enhanced,Detected in all
ENSG00000196911,0.8091887708435941,0.31735582452489175,Tissue enhanced,Detected in all
ENSG00000206102,0.9629629629629629,0.9080723198370257,Tissue enhanced,Detected in some
ENSG00000244411,0.9521739130434785,0.7802916038210157,Tissue enhanced,Detected in some
ENSG00000254997,0.8568627450980394,0.5757918552036199,Tissue enhanced,Detected in some
ENSG00000101680,0.9097184092870028,0.6039136622390895,Tissue enhanced,Detected in many
ENSG00000050555,0.9171614818639473,0.6571256228691318,Tissue enhanced,Detected in many
ENSG00000133424,0.9010307709862694,0.42269976495112904,Tissue enhanced,Detected in many
ENSG00000283071,0.941429801894918,0.8729665071770334,Tissue enhanced,Detected in some
ENSG00000214402,0.867027027027027,0.7269451950391463,Tissue enhanced,Detected in some
ENSG00000197980,0.929035097370448,0.448281465832453,Tissue enhanced,Detected in many
ENSG00000165046,0.8956780923994041,0.43750574395735686,Tissue enhanced,Detected in many
ENSG00000162398,0.9550704225352112,0.8502403130449578,Tissue enhanced,Detected in some
ENSG00000138039,0.9478549005929541,0.742345891816466,Tissue enhanced,Detected in many
ENSG00000089116,0.9540983606557378,0.9031314846255423,Tissue enhanced,Detected in some
ENSG00000152936,0.8850150080812744,0.6572651510856624,Tissue enhanced,Detected in many
ENSG00000206535,0.8766637545608719,0.46033883424883415,Tissue enhanced,Detected in many
ENSG00000167210,0.9628912071535024,0.8602749573187172,Tissue enhanced,Detected in some
ENSG00000064547,0.8219229470683124,0.5073240242931105,Tissue enhanced,Detected in all
ENSG00000139679,0.8395136410380499,0.4050681788094084,Tissue enhanced,Detected in many
ENSG00000155530,0.9301083138173302,0.6628498727735366,Tissue enhanced,Detected in many
ENSG00000109771,0.7978416673531593,0.4516919373077344,Tissue enhanced,Detected in many
ENSG00000157193,0.9230147776618305,0.5570621206130659,Tissue enhanced,Detected in many
ENSG00000165501,0.8600022405616342,0.42466186030748365,Tissue enhanced,Detected in all
ENSG00000165383,0.9735483870967743,0.8836601307189544,Tissue enhanced,Detected in some
ENSG00000171757,0.8915139826422369,0.5121701688521962,Tissue enhanced,Detected in many
ENSG00000204913,0.9299999999999998,0.6919389978213506,Tissue enhanced,Detected in some
ENSG00000161328,0.8885561160151325,0.5720933932620025,Tissue enhanced,Detected in many
ENSG00000129295,0.8365407460204324,0.4991903524097667,Tissue enhanced,Detected in many
ENSG00000214954,0.8678787878787877,0.4585579251620966,Tissue enhanced,Detected in many
ENSG00000160838,0.9618107302533541,0.85072846709971,Tissue enhanced,Detected in some
ENSG00000204052,0.9072421664245697,0.6343830491843494,Tissue enhanced,Detected in many
ENSG00000131951,0.9329268292682921,0.8016418775352521,Tissue enhanced,Detected in some
ENSG00000133739,0.7927789609231832,0.3343014325009823,Tissue enhanced,Detected in all
ENSG00000133640,0.9066429653038393,0.7094161812798729,Tissue enhanced,Detected in many
ENSG00000184154,0.8648363947593658,0.3852260306605755,Tissue enhanced,Detected in all
ENSG00000250641,0.9703860391327342,0.8889506859473493,Tissue enhanced,Detected in some
ENSG00000160886,0.9503608225920825,0.6883112913414706,Tissue enhanced,Detected in many
ENSG00000145220,0.8527041010838191,0.2868746008661538,Tissue enhanced,Detected in all
ENSG00000159374,0.910208643815201,0.6335597057159026,Tissue enhanced,Detected in many
ENSG00000185247,0.9924096114978666,0.9661109097499097,Tissue enhanced,Detected in some
ENSG00000182798,0.954074074074074,0.843798193434677,Tissue enhanced,Detected in some
ENSG00000165509,0.9081632653061226,0.7598397023042796,Tissue enhanced,Detected in some
ENSG00000111837,0.9554236048362812,0.754968470416828,Tissue enhanced,Detected in many
ENSG00000205693,0.9267796610169488,0.7271301247771838,Tissue enhanced,Detected in some
ENSG00000230522,0.9933333333333333,0.9705882352941178,Tissue enhanced,Detected in single
ENSG00000101977,0.8865274737010739,0.6874469439728352,Tissue enhanced,Detected in many
ENSG00000138400,0.9008671893561422,0.6231279542250603,Tissue enhanced,Detected in many
ENSG00000124733,0.7989630473222048,0.29443987461372534,Tissue enhanced,Detected in all
ENSG00000105085,0.8415458024283083,0.26476279296789906,Tissue enhanced,Detected in all
ENSG00000167077,0.8870411489582841,0.5932750536063525,Tissue enhanced,Detected in many
ENSG00000269964,0.9395294117647057,0.8404999426671251,Tissue enhanced,Detected in some
ENSG00000197889,0.9285280596756004,0.5875394070630198,Tissue enhanced,Detected in some
ENSG00000183496,0.9338354748190811,0.560226595110316,Tissue enhanced,Detected in many
ENSG00000185156,0.9445395970964855,0.640749148694665,Tissue enhanced,Detected in many
ENSG00000135517,0.8812717337307494,0.519331119544592,Tissue enhanced,Detected in some
ENSG00000178053,0.9426148432812831,0.641793690180787,Tissue enhanced,Detected in many
ENSG00000078403,0.806617240744152,0.23266629136704653,Tissue enhanced,Detected in all
ENSG00000142606,0.9247095863641304,0.5724039802135257,Tissue enhanced,Detected in many
ENSG00000137674,0.9794285714285714,0.9146644573322289,Tissue enhanced,Detected in some
ENSG00000121211,0.9177451826287031,0.5973949026615253,Tissue enhanced,Detected in many
ENSG00000138587,0.9070888128265178,0.5708959687387853,Tissue enhanced,Detected in many
ENSG00000080823,0.8363934426229508,0.4088339176475968,Tissue enhanced,Detected in all
ENSG00000133422,0.8664502515825353,0.29460712764248687,Tissue enhanced,Detected in all
ENSG00000188010,0.8753950505479883,0.4442830625076637,Tissue enhanced,Detected in all
ENSG00000143158,0.8124954136519071,0.34938574311036197,Tissue enhanced,Detected in all
ENSG00000105926,0.8074220861106106,0.4435947348906193,Tissue enhanced,Detected in many
ENSG00000150054,0.8831720323918628,0.42090915612520563,Tissue enhanced,Detected in all
ENSG00000134042,0.8636532442039365,0.6172898295779223,Tissue enhanced,Detected in many
ENSG00000185038,0.9623529411764706,0.9219687875150062,Tissue enhanced,Detected in some
ENSG00000101353,0.8826677044315804,0.33908518053485737,Tissue enhanced,Detected in all
ENSG00000117501,0.9612098822442849,0.7835740315832098,Tissue enhanced,Detected in some
ENSG00000166928,0.9484216401711701,0.6476434345812729,Tissue enhanced,Detected in many
ENSG00000214782,0.9854794520547945,0.9496835771345575,Tissue enhanced,Detected in some
ENSG00000188981,0.8676694270745308,0.5770894428152491,Tissue enhanced,Detected in many
ENSG00000146410,0.8787080405932864,0.5627329050547543,Tissue enhanced,Detected in many
ENSG00000168412,0.936140350877193,0.8533924029862994,Tissue enhanced,Detected in some
ENSG00000134640,0.9697777777777776,0.9071664063855631,Tissue enhanced,Detected in some
ENSG00000095777,0.9196065573770491,0.638167671999301,Tissue enhanced,Detected in many
ENSG00000111704,0.8678487788558039,0.42160709096192983,Tissue enhanced,Detected in some
ENSG00000205857,0.8620000000000003,0.6026309257880367,Tissue enhanced,Detected in some
ENSG00000255192,0.9221435793731043,0.8259090909090909,Tissue enhanced,Detected in some
ENSG00000187556,0.9412277642134639,0.6389117581019386,Tissue enhanced,Detected in some
ENSG00000243477,0.8223813341442512,0.2790244440562979,Tissue enhanced,Detected in all
ENSG00000142794,0.8608502361767155,0.313573972271203,Tissue enhanced,Detected in all
ENSG00000196427,0.9784090909090908,0.9178184935176255,Tissue enhanced,Detected in some
ENSG00000186086,0.97943661971831,0.9095860566448803,Tissue enhanced,Detected in some
ENSG00000170935,0.9531034482758621,0.8551984367630217,Tissue enhanced,Detected in some
ENSG00000186010,0.8316573513248054,0.4366619773811735,Tissue enhanced,Detected in all
ENSG00000003509,0.7870698567419878,0.2316311850463022,Tissue enhanced,Detected in all
ENSG00000163491,0.9191813720371724,0.6447628287308134,Tissue enhanced,Detected in many
ENSG00000117650,0.9599760095961617,0.6661827575958483,Tissue enhanced,Detected in many
ENSG00000114904,0.7823143279375879,0.21563552318119195,Tissue enhanced,Detected in all
ENSG00000197168,0.9019525947582754,0.6271485754650339,Tissue enhanced,Detected in some
ENSG00000162139,0.8609497904873926,0.34796222701927526,Tissue enhanced,Detected in all
ENSG00000178403,0.927033108325297,0.8466001392434435,Tissue enhanced,Detected in some
ENSG00000104825,0.9034381259964843,0.31116248117403944,Tissue enhanced,Detected in all
ENSG00000189134,0.9211355006020188,0.46026157730487505,Tissue enhanced,Detected in many
ENSG00000125816,0.9830769230769232,0.9473039215686272,Tissue enhanced,Detected in some
ENSG00000136327,0.9562602906435683,0.7560675883256529,Tissue enhanced,Detected in some
ENSG00000179873,0.917304189435336,0.7296015180265656,Tissue enhanced,Detected in some
ENSG00000158077,0.9111764705882353,0.7482776894541601,Tissue enhanced,Detected in some
ENSG00000022556,0.8266651381405479,0.43435337686385367,Tissue enhanced,Detected in many
ENSG00000112981,0.8654560275337382,0.6111369201436272,Tissue enhanced,Detected in many
ENSG00000132911,0.9032971081230432,0.7091520437112537,Tissue enhanced,Detected in some
ENSG00000156574,0.8042244640605299,0.5086756458802666,Tissue enhanced,Detected in some
ENSG00000214513,0.9016393442622946,0.580766432209556,Tissue enhanced,Detected in some
ENSG00000196436,0.847741935483871,0.46941323345817776,Tissue enhanced,Detected in many
ENSG00000148200,0.9251831182420654,0.5061678899648432,Tissue enhanced,Detected in many
ENSG00000179299,0.9028014110811373,0.5416868009475884,Tissue enhanced,Detected in many
ENSG00000144130,0.9690000000000001,0.900935537613738,Tissue enhanced,Detected in some
ENSG00000122824,0.8795556157702208,0.646843394016821,Tissue enhanced,Detected in many
ENSG00000196368,0.8895405218194412,0.6118052538252876,Tissue enhanced,Detected in many
ENSG00000143228,0.9339165888048929,0.6700275738347563,Tissue enhanced,Detected in many
ENSG00000095319,0.8313351276404861,0.23222536572882757,Tissue enhanced,Detected in all
ENSG00000188152,0.906129032258065,0.5881242015219685,Tissue enhanced,Detected in some
ENSG00000147206,0.9734754098360654,0.8407427487123882,Tissue enhanced,Detected in many
ENSG00000101888,0.7940017791333079,0.2513671274961602,Tissue enhanced,Detected in all
ENSG00000171102,0.9788429752066113,0.9268446334357041,Tissue enhanced,Detected in some
ENSG00000135175,0.9442857142857143,0.8694043655197929,Tissue enhanced,Detected in single
ENSG00000104147,0.9480284624759203,0.6159175647851012,Tissue enhanced,Detected in many
ENSG00000205922,0.9714893617021276,0.8737530099759203,Tissue enhanced,Detected in some
ENSG00000203907,0.9565795303500225,0.7039187574671444,Tissue enhanced,Detected in some
ENSG00000178814,0.9058624014897083,0.5036295174876748,Tissue enhanced,Detected in all
ENSG00000170782,0.9500000000000001,0.8867547018807522,Tissue enhanced,Detected in some
ENSG00000179919,0.9933333333333333,0.9681372549019605,Tissue enhanced,Detected in single
ENSG00000204694,0.9127272727272723,0.772349617813227,Tissue enhanced,Detected in single
ENSG00000176219,0.9654545454545455,0.887581699346405,Tissue enhanced,Detected in single
ENSG00000197437,0.9895652173913044,0.9523809523809526,Tissue enhanced,Detected in single
ENSG00000196772,0.9925,0.9643493761140822,Tissue enhanced,Detected in single
ENSG00000204695,0.8422727272727272,0.471089714658242,Tissue enhanced,Detected in some
ENSG00000153230,0.9536842105263156,0.8048552754435108,Tissue enhanced,Detected in single
ENSG00000180016,0.8929411764705885,0.782135076252723,Tissue enhanced,Detected in some
ENSG00000127780,0.8999999999999997,0.7450980392156863,Tissue enhanced,Detected in single
ENSG00000183024,0.95125,0.8798573975044566,Tissue enhanced,Detected in some
ENSG00000197233,0.9152941176470588,0.7812293456708526,Tissue enhanced,Detected in some
ENSG00000165204,0.9133333333333333,0.7681372549019607,Tissue enhanced,Detected in some
ENSG00000171505,0.9292307692307691,0.7889664340312397,Tissue enhanced,Detected in some
ENSG00000196242,0.93304347826087,0.7090196078431374,Tissue enhanced,Detected in some
ENSG00000213215,0.9835294117647059,0.9487666034155602,Tissue enhanced,Detected in single
ENSG00000221910,0.99,0.962962962962963,Tissue enhanced,Detected in single
ENSG00000204700,0.922,0.7426970788315328,Tissue enhanced,Detected in some
ENSG00000204701,0.9208000000000002,0.5784313725490196,Tissue enhanced,Detected in some
ENSG00000171133,0.9325,0.8249299719887959,Tissue enhanced,Detected in some
ENSG00000203663,0.8448780487804879,0.6252662624938556,Tissue enhanced,Detected in some
ENSG00000187701,0.9890909090909092,0.9573241061130335,Tissue enhanced,Detected in single
ENSG00000180090,0.9414634146341467,0.781147241505298,Tissue enhanced,Detected in some
ENSG00000166884,0.9573333333333334,0.8777638715060492,Tissue enhanced,Detected in single
ENSG00000284662,0.9534883720930231,0.8073593073593077,Tissue enhanced,Detected in single
ENSG00000176269,0.8911111111111109,0.6555104800540905,Tissue enhanced,Detected in some
ENSG00000284733,0.9534883720930231,0.8073593073593077,Tissue enhanced,Detected in single
ENSG00000230178,0.9125,0.6046511627906976,Tissue enhanced,Detected in single
ENSG00000274102,0.9556025369978859,0.9247159090909092,Tissue enhanced,Detected in single
ENSG00000182652,0.9494736842105264,0.835235586772022,Tissue enhanced,Detected in some
ENSG00000167359,0.9355555555555556,0.8008255933952528,Tissue enhanced,Detected in some
ENSG00000176922,0.9872727272727274,0.9455337690631811,Tissue enhanced,Detected in single
ENSG00000182070,0.8408695652173913,0.5042832667047401,Tissue enhanced,Detected in some
ENSG00000205409,0.9745454545454546,0.9380392156862747,Tissue enhanced,Detected in single
ENSG00000183313,0.9549999999999997,0.8587229763700353,Tissue enhanced,Detected in single
ENSG00000180934,0.8948148148148144,0.5717600649727352,Tissue enhanced,Detected in some
ENSG00000184478,0.9914285714285715,0.9627450980392156,Tissue enhanced,Detected in single
ENSG00000196578,0.9904347826086957,0.9596309111880046,Tissue enhanced,Detected in single
ENSG00000198283,0.9452631578947367,0.8445180889257113,Tissue enhanced,Detected in some
ENSG00000186119,0.9740000000000001,0.9292412617220802,Tissue enhanced,Detected in single
ENSG00000231192,0.8959999999999998,0.6944971537001898,Tissue enhanced,Detected in some
ENSG00000230301,0.9853333333333332,0.9381598793363501,Tissue enhanced,Detected in single
ENSG00000255223,0.9766666666666667,0.9462041226747109,Tissue enhanced,Detected in some
ENSG00000181371,0.9942857142857143,0.971677559912854,Tissue enhanced,Detected in single
ENSG00000184933,0.92,0.7718954248366015,Tissue enhanced,Detected in single
ENSG00000221813,0.9625,0.8635976129582272,Tissue enhanced,Detected in some
ENSG00000179695,0.9386666666666666,0.8704596592735458,Tissue enhanced,Detected in some
ENSG00000188000,0.8190909090909091,0.3965043030786979,Tissue enhanced,Detected in some
ENSG00000174667,0.9068421052631576,0.5676242590059277,Tissue enhanced,Detected in some
ENSG00000196341,0.9744444444444444,0.8622668579626971,Tissue enhanced,Detected in some
ENSG00000255298,0.9640605296343002,0.9080839486980177,Tissue enhanced,Detected in some
ENSG00000258083,0.9442105263157893,0.833333333333333,Tissue enhanced,Detected in some
ENSG00000186513,0.9628571428571431,0.8431372549019609,Tissue enhanced,Detected in single
ENSG00000091651,0.8639557164147329,0.48732504355139095,Tissue enhanced,Detected in many
ENSG00000116885,0.8858372482670255,0.47772618796369914,Tissue enhanced,Detected in all
ENSG00000089723,0.9522927061059641,0.5769506683564887,Tissue enhanced,Detected in many
ENSG00000187950,0.9585263157894734,0.7389202256244964,Tissue enhanced,Detected in some
ENSG00000105261,0.9505882352941174,0.7832059377423284,Tissue enhanced,Detected in some
ENSG00000109991,0.9739515236850048,0.8805228558324416,Tissue enhanced,Detected in some
ENSG00000112530,0.9076805771430246,0.5942941427291002,Tissue enhanced,Detected in many
ENSG00000187867,0.8921744509743277,0.657595424752603,Tissue enhanced,Detected in many
ENSG00000154143,0.9215965787598008,0.5870725200097016,Tissue enhanced,Detected in some
ENSG00000148832,0.8757761200696835,0.39029388859285974,Tissue enhanced,Detected in all
ENSG00000163291,0.7961621552929218,0.36048805911806925,Tissue enhanced,Detected in many
ENSG00000188582,0.9242591424968467,0.7664256739976272,Tissue enhanced,Detected in some
ENSG00000115687,0.8246377797428744,0.43201661536348945,Tissue enhanced,Detected in all
ENSG00000105717,0.8892230090212435,0.565672596638862,Tissue enhanced,Detected in many
ENSG00000204970,0.9067605633802819,0.7253926446200367,Tissue enhanced,Detected in some
ENSG00000102230,0.8567803004321283,0.5810125178479839,Tissue enhanced,Detected in many
ENSG00000185813,0.852111697693804,0.36611652913228276,Tissue enhanced,Detected in all
ENSG00000284741,0.9664082687338501,0.9163223140495864,Tissue enhanced,Detected in some
ENSG00000065989,0.8375984671066639,0.5000537762447281,Tissue enhanced,Detected in many
ENSG00000179889,0.8352737938853001,0.2893146162844733,Tissue enhanced,Detected in all
ENSG00000160209,0.7887649004258965,0.349732110042249,Tissue enhanced,Detected in all
ENSG00000114268,0.7836065573770491,0.47519484150560953,Tissue enhanced,Detected in all
ENSG00000078043,0.8817064083457529,0.2930027853732846,Tissue enhanced,Detected in all
ENSG00000150773,0.9530498063304512,0.6407280479786404,Tissue enhanced,Detected in many
ENSG00000080572,0.9403966808338393,0.8348653408358748,Tissue enhanced,Detected in some
ENSG00000121716,0.8589877407339189,0.3172728073449904,Tissue enhanced,Detected in all
ENSG00000134627,0.9211629264151943,0.4529337766196424,Tissue enhanced,Detected in many
ENSG00000277481,0.8780788177339897,0.6510549501507072,Tissue enhanced,Detected in some
ENSG00000114805,0.8032786885245901,0.5697458931431982,Tissue enhanced,Detected in many
ENSG00000179598,0.8634174362599973,0.3704273122006674,Tissue enhanced,Detected in all
ENSG00000196155,0.865131961399838,0.4169249460712603,Tissue enhanced,Detected in many
ENSG00000166851,0.9565251372633301,0.7056872736460877,Tissue enhanced,Detected in many
ENSG00000142731,0.8878900052882078,0.5290341544821833,Tissue enhanced,Detected in many
ENSG00000163746,0.9436963309914129,0.5904091794760769,Tissue enhanced,Detected in many
ENSG00000214897,0.9899809160305344,0.963925706687256,Tissue enhanced,Detected in some
ENSG00000164087,0.9151651292835634,0.4866581376222243,Tissue enhanced,Detected in many
ENSG00000144231,0.7764980214810628,0.24088555275785084,Tissue enhanced,Detected in all
ENSG00000222038,0.9735294117647059,0.9377016629436585,Tissue enhanced,Detected in some
ENSG00000086717,0.9486284694043173,0.7801622561328954,Tissue enhanced,Detected in some
ENSG00000115241,0.8222550208212535,0.27132363460129216,Tissue enhanced,Detected in all
ENSG00000155367,0.9228672167496634,0.6480009528227373,Tissue enhanced,Detected in many
ENSG00000178125,0.9327219607206628,0.7269641125121238,Tissue enhanced,Detected in some
ENSG00000119698,0.8516124066805199,0.5799144204547169,Tissue enhanced,Detected in many
ENSG00000116721,0.98224043715847,0.9387096774193548,Tissue enhanced,Detected in single
ENSG00000116726,0.9418181818181818,0.8818969448244411,Tissue enhanced,Detected in single
ENSG00000279169,0.974630021141649,0.9061264822134385,Tissue enhanced,Detected in single
ENSG00000120952,0.9904347826086957,0.9607843137254901,Tissue enhanced,Detected in single
ENSG00000204478,0.98,0.9154411764705881,Tissue enhanced,Detected in single
ENSG00000198901,0.8572849511880642,0.5316754923854836,Tissue enhanced,Detected in many
ENSG00000147596,0.9137826350941101,0.5259591525100207,Tissue enhanced,Detected in some
ENSG00000164256,0.9579300809796572,0.7530514385353098,Tissue enhanced,Detected in some
ENSG00000114302,0.8120929710307659,0.24619489579732123,Tissue enhanced,Detected in all
ENSG00000135406,0.9297163094673041,0.7189173030410083,Tissue enhanced,Detected in many
ENSG00000101911,0.9027077076482949,0.5203882285179207,Tissue enhanced,Detected in all
ENSG00000224383,0.9469821927491837,0.7070961484309004,Tissue enhanced,Detected in many
ENSG00000164099,0.8747708584297916,0.6617078640962015,Tissue enhanced,Detected in many
ENSG00000206549,0.9528251121076236,0.8120631430142151,Tissue enhanced,Detected in many
ENSG00000169807,0.9426666666666665,0.8755916159567276,Tissue enhanced,Detected in some
ENSG00000131470,0.8439322257674113,0.3816175335699954,Tissue enhanced,Detected in all
ENSG00000183527,0.8682678488782791,0.24976526568741342,Tissue enhanced,Detected in all
ENSG00000117425,0.9441747572815534,0.610770461210344,Tissue enhanced,Detected in all
ENSG00000204179,0.8220317933432684,0.5487065855920847,Tissue enhanced,Detected in many
ENSG00000164611,0.9294639786443066,0.6566108369594281,Tissue enhanced,Detected in many
ENSG00000251692,0.8975409836065578,0.5918798665183536,Tissue enhanced,Detected in some
ENSG00000179165,0.9282786885245902,0.6484433608402103,Tissue enhanced,Detected in some
ENSG00000135631,0.8738694177501416,0.44120140099477023,Tissue enhanced,Detected in all
ENSG00000147127,0.881095890410959,0.6201028734965386,Tissue enhanced,Detected in some
ENSG00000051180,0.9117456959868381,0.6152125482240862,Tissue enhanced,Detected in many
ENSG00000157927,0.8956631394265038,0.5434209369781136,Tissue enhanced,Detected in many
ENSG00000101146,0.8063904068002431,0.23778130112578721,Tissue enhanced,Detected in all
ENSG00000116191,0.7933208679392968,0.4407407407407409,Tissue enhanced,Detected in all
ENSG00000204764,0.8530624559991952,0.47679961862386766,Tissue enhanced,Detected in many
ENSG00000278023,0.9761160714285713,0.8441067016918409,Tissue enhanced,Detected in some
ENSG00000068615,0.8369999150598832,0.5419415933528839,Tissue enhanced,Detected in many
ENSG00000115255,0.9352114616338336,0.7494101804765632,Tissue enhanced,Detected in many
ENSG00000087903,0.8821263727518702,0.4391012404594745,Tissue enhanced,Detected in many
ENSG00000080298,0.779429598023804,0.3322226026559709,Tissue enhanced,Detected in all
ENSG00000187627,0.9580790960451975,0.8621010447974813,Tissue enhanced,Detected in some
ENSG00000185304,0.885528455284553,0.6639163525144038,Tissue enhanced,Detected in many
ENSG00000169629,0.8674285714285714,0.3415950649922892,Tissue enhanced,Detected in many
ENSG00000132554,0.9629349184113883,0.7011102988211642,Tissue enhanced,Detected in many
ENSG00000128408,0.9732395791177657,0.7918208218960099,Tissue enhanced,Detected in some
ENSG00000101098,0.8621022179363547,0.6626728110599074,Tissue enhanced,Detected in many
ENSG00000171136,0.9224999999999999,0.7900596135890254,Tissue enhanced,Detected in some
ENSG00000175643,0.8655944562238196,0.5695606000265498,Tissue enhanced,Detected in many
ENSG00000108830,0.8424452878946946,0.6401818072902625,Tissue enhanced,Detected in many
ENSG00000141576,0.8736574335782928,0.588576599595444,Tissue enhanced,Detected in many
ENSG00000116514,0.8196121916863968,0.3119000127735252,Tissue enhanced,Detected in all
ENSG00000189050,0.8825436858223739,0.34342465158685354,Tissue enhanced,Detected in all
ENSG00000204086,0.9099999999999999,0.6304675716440422,Tissue enhanced,Detected in some
ENSG00000037241,0.7752138275124733,0.20594456427184027,Tissue enhanced,Detected in all
ENSG00000280969,0.9641188251001335,0.9094475318731612,Tissue enhanced,Detected in some
ENSG00000100218,0.909902168164992,0.6315352115496289,Tissue enhanced,Detected in many
ENSG00000172426,0.9589486519441808,0.6170686244674375,Tissue enhanced,Detected in many
ENSG00000175077,0.9614545454545457,0.9022043600048715,Tissue enhanced,Detected in some
ENSG00000183207,0.8541261461517086,0.2872182942996022,Tissue enhanced,Detected in all
ENSG00000168061,0.8098859315589353,0.29558532856878594,Tissue enhanced,Detected in all
